,물품대분류,상품명,물품판매량,제품단가,UPC,Code,ItemNumber,상위상품명
3022,팬티,하기스 물놀이팬티 5단계 여 2매(팬티형),8,4725,LINER-2867,LINER,2867,하기스 물놀이팬티 5단계 여
3023,팬티,하기스 물놀이팬티 5단계 여 2매X6팩(팬티형),8,28350,LINER-2868,LINER,2868,하기스 물놀이팬티 5단계 여
3024,팬티,하기스 물놀이팬티 5단계 여 10매(팬티형),11,15000,LINER-2866,LINER,2866,하기스 물놀이팬티 5단계 여
3025,팬티,하기스 보송보송팬티 4단계 공용 124매(팬티형),360,57811,LINER-2873,LINER,2873,하기스 보송보송팬티 4단계 공용
3026,팬티,하기스 보송보송팬티 5단계 공용 104매(팬티형),310,60573,LINER-2874,LINER,2874,하기스 보송보송팬티 5단계 공용
3027,팬티,하기스 보송보송팬티 6단계 공용 88매(팬티형),160,67482,LINER-2875,LINER,2875,하기스 보송보송팬티 6단계 공용
3028,팬티,하기스 샘플러 3단계 남아 (팬티형/매직 컴포트+맥스 드라이),183,13180,LINER-2877,LINER,2877,하기스 샘플러 3단계 남아 (팬티형/매직 컴포트+맥스 드라이)
3029,팬티,하기스 샘플러 3단계 여아 (팬티형/매직 컴포트+맥스 드라이),170,13180,LINER-2879,LINER,2879,하기스 샘플러 3단계 여아 (팬티형/매직 컴포트+맥스 드라이)
3030,팬티,하기스 샘플러 4단계 남아 (팬티형/매직 컴포트+맥스 드라이),291,13180,LINER-2881,LINER,2881,하기스 샘플러 4단계 남아 (팬티형/매직 컴포트+맥스 드라이)
3031,팬티,하기스 샘플러 4단계 여아 (팬티형/매직 컴포트+맥스 드라이),226,13180,LINER-2882,LINER,2882,하기스 샘플러 4단계 여아 (팬티형/매직 컴포트+맥스 드라이)
3032,팬티,하기스 에어솔솔 썸머팬티 3단계 남아용 112매(팬티형),8,65120,LINER-2898,LINER,2898,하기스 에어솔솔 썸머팬티 3단계 남아용
3033,팬티,하기스 에어솔솔 썸머팬티 3단계 남아용 112매(팬티형) X 2 + 매직핏팬티4단계남아60p증정,9,94720,LINER-2899,LINER,2899,하기스 에어솔솔 썸머팬티 3단계 남아용
3034,팬티,하기스 에어솔솔 썸머팬티 3단계 여아용 112매(팬티형),10,52096,LINER-2900,LINER,2900,하기스 에어솔솔 썸머팬티 3단계 여아용
